start,type,end
Dubai,HAS_HOTEL,"Address Dubai Mall, Dubai"
ROME,HAS_ACTIVITY,Dubai Autodrome Circuit
Dubai,HAS_RESTAURANT,Estiatorio Milos Dubai
Abou Dabi (ville),HAS_ACTIVITY,Ferrari World Abu Dhabi – Driving Experience
Abou Dabi (ville),HAS_RESTAURANT,Hakkasan Abu Dhabi
Ras Al Khaimah,HAS_RESTAURANT,La Cantine Beach
Abou Dabi (ville),HAS_ACTIVITY,"Louvre Museum, Abu Dhabi"
Dubai,HAS_ACTIVITY,New Year's Eve Celebration - The Restaurant at Address Dubai Mall
Venedik,HAS_ACTIVITY,Sunset Electric Dragon Boat Experience - Jubail Mangrove Park
Dubai,HAS_RESTAURANT,The Guild Dubai
Ras Al Khaimah,HAS_RESTAURANT,The MAINE Oyster Bar & Grill JBR
Dubai,HAS_RESTAURANT,The Restaurant at Address Dubai Mall
Ras Al Khaimah,HAS_HOTEL,The Ritz Carlton Ras Al Khaimah
Abou Dabi (ville),HAS_HOTEL,"The St. Regis Saadiyat Island Resort, Abu Dhabi"
Ras Al Khaimah,HAS_RESTAURANT,Ula Beach RAK
Dubai,HAS_RESTAURANT,WHITE Beach Dubai
Venedik,HAS_ACTIVITY,Çöl Safarisi
Venedik,HAS_ACTIVITY,Çölde Akşam Yemeği
Amalfi,HAS_ACTIVITY,Amalfi Kasabası Gezisi
Venedik,HAS_ACTIVITY,Basilica di Sant’Antonino
Venedik,HAS_ACTIVITY,Bottega Della Tarsia Lignea Müzesi
Venedik,HAS_ACTIVITY,Castel dell’Ovo
Venedik,HAS_ACTIVITY,Cattedrale di Sant’Andrea
Naples,HAS_ACTIVITY,Duomo di Napoli
Ravello,HAS_HOTEL,Hotel Rufolo
Venedik,HAS_ACTIVITY,Il Pio Monte della Misericordia
Naples,HAS_ACTIVITY,Napoli Şehri Gezisi
Venedik,HAS_ACTIVITY,Palazzo Reale
Venedik,HAS_ACTIVITY,Piazza Duomo
Venedik,HAS_ACTIVITY,Piazza Tasso
Venedik,HAS_ACTIVITY,Piazza dei Dogi
Venedik,HAS_ACTIVITY,Piazza dello Spirito Santo
Pompei,HAS_ACTIVITY,Pompei Şehri Ziyareti
Ravello,HAS_ACTIVITY,Ravello - Villa Cimbrone Bahçesi
Ravello,HAS_ACTIVITY,Ravello - Villa Rufolo
Venedik,HAS_ACTIVITY,Sedile Dominova
Sorrente,HAS_ACTIVITY,Sorrento Gezisi
Sorrente,HAS_ACTIVITY,Sorrento Peninsula Arkeoloji Müzesi
Ravello,HAS_HOTEL,Villa Piedimonte
Henningsvaer,HAS_ACTIVITY,Henningsvær gezisi
Venedik,HAS_ACTIVITY,Kayaking özel turu
Venedik,HAS_ACTIVITY,Midnight Sun Safari
Venedik,HAS_ACTIVITY,Rehberli hiking ve çevre gezisi
Å,HAS_RESTAURANT,Restaurant Nyvågar
Venedik,HAS_ACTIVITY,Sea Eagle RIB Boat Safari
Svolvær,HAS_ACTIVITY,Svolvær gezisi
Å,HAS_ACTIVITY,Å köyü gezisi
Rio de Janeiro,HAS_ACTIVITY,Amanhã (Yarının Müzesi)
Venedik,HAS_ACTIVITY,Belediye Binası
Buenos Aires,HAS_ACTIVITY,Buenos Aires Modern Sanat Müzesi
Buenos Aires,HAS_RESTAURANT,Buenos Aires Restaurant Önerileri
Cap Horn,HAS_ACTIVITY,Cape Horn
Venedik,HAS_ACTIVITY,Casa Rosada
Venedik,HAS_ACTIVITY,Cristo Redentor Heykeli - Corcovado
Rio de Janeiro,HAS_RESTAURANT,Fervor Restaurant
Venedik,HAS_ACTIVITY,Harabeler Parkı - Rio
Venedik,HAS_ACTIVITY,Iguazú Milli Parkı
Venedik,HAS_ACTIVITY,Iguazú Şelaleleri
Venedik,HAS_ACTIVITY,Iguazú Şelaleleri Milli Parkı
Venedik,HAS_ACTIVITY,La Boca
Venedik,HAS_ACTIVITY,La Boca Semti
Rio de Janeiro,HAS_RESTAURANT,La Cabrera Restaurant
Venedik,HAS_ACTIVITY,Leblon Plajı
Venedik,HAS_ACTIVITY,Macuco Safarisi
Magdalena Adası,HAS_ACTIVITY,Magdalena Adası
Venedik,HAS_ACTIVITY,Merkez Postane
Venedik,HAS_ACTIVITY,Museu da Chácara do Céu
Venedik,HAS_ACTIVITY,Palermo
Venedik,HAS_ACTIVITY,Palermo Soho
Rio de Janeiro,HAS_HOTEL,Park Hyatt - Palacio Duhau Hotel
Venedik,HAS_ACTIVITY,Pepe Plajı
Venedik,HAS_ACTIVITY,Plaza Dorrego
Venedik,HAS_ACTIVITY,Plaza de Armas
Venedik,HAS_ACTIVITY,Plaza de Mayo
Buenos Aires,HAS_ACTIVITY,Plaza de Mayo - Buenos Aires
Venedik,HAS_ACTIVITY,Recoleta Mezarlığı
Venedik,HAS_ACTIVITY,Recoleta Semti
Rio de Janeiro,HAS_RESTAURANT,Rio Restaurant Önerileri
Venedik,HAS_ACTIVITY,Rojo Tango Gösterisi
Venedik,HAS_ACTIVITY,San Telmo
Venedik,HAS_ACTIVITY,San Telmo Semti
Venedik,HAS_ACTIVITY,Santa Teresa Semti - Rio
Santiago,HAS_ACTIVITY,Santiago Katedrali
Venedik,HAS_ACTIVITY,Sao Conrado Plajı
Rio de Janeiro,HAS_RESTAURANT,Satyricon Restaurant
Venedik,HAS_ACTIVITY,Sugar Loaf Dağı
Venedik,HAS_ACTIVITY,Tigre Delta Tekne Gezisi
Venedik,HAS_ACTIVITY,Tijuca Ormanı ve Vista Chinesa
Venedik,HAS_ACTIVITY,Ulusal Tarih Müzesi
Venedik,HAS_ACTIVITY,Vista Chinesa
Roma,HAS_RESTAURANT,Antico Ristorante Paoli 1827
Chianti,HAS_ACTIVITY,Antinori nel Chianti Classico Şaraphanesi
Roma,HAS_RESTAURANT,Buca Lapi
Roma,HAS_RESTAURANT,Buca Mario
Cortona,HAS_ACTIVITY,Cortona Tarihi Sokaklar
Firenze,HAS_HOTEL,Hotel Cerretani Firenze – Mgallery
Orvieto,HAS_ACTIVITY,Orvieto Katedrali
Orvieto,HAS_ACTIVITY,Orvieto Yer Altı Tünelleri
Roma,HAS_RESTAURANT,Osteria delle Tre Panche
Venedik,HAS_ACTIVITY,Palazzo Vecchio
Venedik,HAS_ACTIVITY,Piazza della Signoria
Roma,HAS_RESTAURANT,Ristorante Storico Sabatini
San Gimignano,HAS_ACTIVITY,San Gimignano UNESCO Dünya Mirası
Venedik,HAS_ACTIVITY,Santa Maria del Fiore Katedrali
Siena,HAS_ACTIVITY,Siena Şehir Merkezi
Venedik,HAS_ACTIVITY,Uffizi Galerisi
Venedik,HAS_ACTIVITY,Vaftizhane (Battistero di San Giovanni)
Malaga,HAS_ACTIVITY,Alcazaba
Córdoba,HAS_ACTIVITY,Alcazar Kalesi - Córdoba
Sevilla,HAS_ACTIVITY,Alcázar - Sevilla
Sevilla,HAS_ACTIVITY,Altın Kule (Torre del Oro)
Venedik,HAS_ACTIVITY,Capilla Real
Venedik,HAS_ACTIVITY,Carmen de los Mártires Bahçesi
Venedik,HAS_ACTIVITY,Casa del Rey Moro
Venedik,HAS_ACTIVITY,Comendadoras de Santiago
Cordoba,HAS_ACTIVITY,Cordoba turu
Venedik,HAS_ACTIVITY,Dominicans of Santo Domingo
Venedik,HAS_ACTIVITY,El Alamillo Köprüsü
Venedik,HAS_ACTIVITY,El Tajo Kanyonu
Venedik,HAS_ACTIVITY,Elhamra Sarayı
Venedik,HAS_ACTIVITY,Elhamra Sarayı gezisi
Venedik,HAS_ACTIVITY,Fundación Rodriguez-Acosta Sanat Müzesi
Venedik,HAS_ACTIVITY,Generalife Bahçeleri
Venedik,HAS_ACTIVITY,Giralda Kulesi
Granada,HAS_ACTIVITY,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)"
Granada,HAS_ACTIVITY,Las Granadas Kapısı
Venedik,HAS_ACTIVITY,Maria Luisa Parkı
Córdoba,HAS_ACTIVITY,Mezquita Camii - Córdoba
Córdoba,HAS_ACTIVITY,Musevi Mahallesi - Córdoba
Venedik,HAS_ACTIVITY,Nasrid Sarayı
Venedik,HAS_ACTIVITY,Partal
Córdoba,HAS_ACTIVITY,Plaza Corredera - Córdoba
Ronda,HAS_ACTIVITY,Plaza de Toros - Ronda
Ronda,HAS_ACTIVITY,Puente Nuevo - Ronda
Venedik,HAS_ACTIVITY,Realejo Mahallesi
Ronda,HAS_ACTIVITY,Ronda Tarihi Sokakları
Ronda,HAS_ACTIVITY,Ronda gezisi
Sevilla,HAS_ACTIVITY,Sevilla Katedrali
Sevilla,HAS_ACTIVITY,Sevilla şehir turu
Auckland,HAS_ACTIVITY,Auckland Şehir Gezisi
Venedik,HAS_ACTIVITY,Blue Mountains Gezisi
Venedik,HAS_ACTIVITY,Bondi Plajı
Sidney,HAS_ACTIVITY,Botanik Bahçeleri - Sydney
Venedik,HAS_ACTIVITY,Flinders Chase National Park
Venedik,HAS_ACTIVITY,Hyde Park
Wellington,HAS_HOTEL,Intercontinental Hotel Wellington
Gold Coast,HAS_HOTEL,JW Marriott Gold Coast Resort & Spa
Singapore,HAS_HOTEL,JW Marriott Hotel Singapore South Beach
Venedik,HAS_ACTIVITY,Macquarie Caddesi
Venedik,HAS_ACTIVITY,Mrs Macquarie’s Chair
Venedik,HAS_ACTIVITY,Oxford Caddesi
Venedik,HAS_ACTIVITY,Paddington
Sidney,HAS_HOTEL,Park Hyatt Sydney
Tekapo,HAS_HOTEL,Peppers Blue Water Resort Lake Tekapo
Rotorua,HAS_HOTEL,Pullman Rotorua
Queenstown,HAS_ACTIVITY,Queenstown Panoramik Gezisi
Venedik,HAS_ACTIVITY,Seal Bay Conservation Park
Venedik,HAS_ACTIVITY,St. Mary Katedrali
Sidney,HAS_HOTEL,Sydney Harbour Marriott Hotel at Circular Quay
Sidney,HAS_ACTIVITY,Sydney Harbour Tekne Turu & Havai Fişek Gösterisi
Sidney,HAS_ACTIVITY,Sydney Köprüsü
Sidney,HAS_ACTIVITY,Sydney Opera Binası
Sidney,HAS_ACTIVITY,Sydney Opera Binası & Harbour Bridge
Venedik,HAS_ACTIVITY,Te Puia Maori Dansı ve Gayzerler
Rotorua,HAS_HOTEL,The Rees Hotel & Luxury Apartments
Venedik,HAS_ACTIVITY,The Rocks
Venedik,HAS_ACTIVITY,Weta Workshop
Arles,HAS_ACTIVITY,Arles Gezisi
Arles,HAS_ACTIVITY,Arles Luma Müzesi ziyareti
Arles,HAS_ACTIVITY,Arles şehir gezisi
Venedik,HAS_ACTIVITY,Chateau La Coste Art Tour
Roussillon,HAS_RESTAURANT,Chateau d’Estoublon
Roussillon,HAS_RESTAURANT,Château La Coste
Venedik,HAS_ACTIVITY,Château La Coste şarap evi ve bahçeleri ziyareti
Gordes,HAS_ACTIVITY,Gordes Gezisi
Rossiglione (regione),HAS_ACTIVITY,Gordes ve Roussillon köy gezileri
Provence,HAS_ACTIVITY,Les Baux-de-Provence Gezisi
L’Isle-sur-la-Sorgue,HAS_ACTIVITY,L’Isle-sur-la-Sorgue Gezisi
Venedik,HAS_ACTIVITY,Mirabeau Caddesi’nde gezinti
Venedik,HAS_ACTIVITY,Provence manzaraları ve şato ziyareti
Rossiglione (regione),HAS_ACTIVITY,Roussillon Gezisi
Rossiglione (regione),HAS_ACTIVITY,Roussillon ve Gordes gezisi
Provence,HAS_ACTIVITY,Saint-Rémy-de-Provence Gezisi
Venedik,HAS_ACTIVITY,Sanat atölyeleri ve butik mağazalar
Roussillon,HAS_RESTAURANT,Tadao Ando Café Restaurant
Rovaniemi,HAS_RESTAURANT,Arctic Restaurant
Rovaniemi,HAS_HOTEL,Arctic TreeHouse Hotel
Rovaniemi,HAS_ACTIVITY,Aurora Borealis Macerası
Rovaniemi,HAS_ACTIVITY,Cam Igloo Deneyimi
Rovaniemi,HAS_RESTAURANT,Glass Restaurant - Santa Claus Village
Rovaniemi,HAS_RESTAURANT,Gustav Kitchen & Bar
Rovaniemi,HAS_ACTIVITY,Husky Safari
Rovaniemi,HAS_RESTAURANT,Ice Restaurant
Rovaniemi,HAS_ACTIVITY,Kar Ayakkabısı Yürüyüşü
Rovaniemi,HAS_ACTIVITY,Kar Bisikleti Turu
Rovaniemi,HAS_ACTIVITY,Kicksled Deneyimi
Rovaniemi,HAS_RESTAURANT,Kota Restaurant
Rovaniemi,HAS_ACTIVITY,Kızaklı Sandalye
Rovaniemi,HAS_RESTAURANT,MonteRosa Restaurant
Rovaniemi,HAS_RESTAURANT,Rakas Restaurant & Bar
Hindistan,HAS_ACTIVITY,Reindeer Safari
Rovaniemi,HAS_ACTIVITY,Santa Claus Village Gezisi
Rovaniemi,HAS_HOTEL,Santa’s Igloos Arctic Circle
Rovaniemi,HAS_ACTIVITY,Snowmobile Safari
SALZBURG TURU 20 – 25 ARALIK,HAS_DATE_START,2025-12-20
SALZBURG TURU 20 – 25 ARALIK,HAS_DATE_END,2025-12-25
SALZBURG TURU 20 – 25 ARALIK,HAS_COUNTRY,Almanya
SALZBURG TURU 20 – 25 ARALIK,HAS_COUNTRY,Avusturya
SALZBURG TURU 20 – 25 ARALIK,HAS_CITY,Berchtesgaden
SALZBURG TURU 20 – 25 ARALIK,HAS_CITY,Hallstatt
SALZBURG TURU 20 – 25 ARALIK,HAS_SEASON,Kış
SALZBURG TURU 20 – 25 ARALIK,HAS_CITY,Salzburg
SALZBURG TURU 20 – 25 ARALIK,HAS_CITY,St Wolfgang
SUMMER EUROPE 2024,HAS_HIGHLIGHT,CITY BREAK
SUMMER EUROPE 2024,HAS_COUNTRY,FRANCE
SUMMER EUROPE 2024,HAS_HIGHLIGHT,HISTORY
SUMMER EUROPE 2024,HAS_COUNTRY,ITALY
SUMMER EUROPE 2024,HAS_CITY,PARIS
SUMMER EUROPE 2024,HAS_TRANSPORT,PLANE
SUMMER EUROPE 2024,HAS_CITY,ROME
SUMMER EUROPE 2024,HAS_TRANSPORT,TRAIN
SUMMER EUROPE 2025,HAS_HIGHLIGHT,CITY BREAK
SUMMER EUROPE 2025,HAS_COUNTRY,FRANCE
SUMMER EUROPE 2025,HAS_HIGHLIGHT,HISTORY
SUMMER EUROPE 2025,HAS_COUNTRY,ITALY
SUMMER EUROPE 2025,HAS_CITY,PARIS
SUMMER EUROPE 2025,HAS_TRANSPORT,PLANE
SUMMER EUROPE 2025,HAS_CITY,ROME
SUMMER EUROPE 2025,HAS_TRANSPORT,TRAIN
SUMMER GREECE 2025,HAS_CITY,ATHENS
SUMMER GREECE 2025,HAS_TRANSPORT,BUS
SUMMER GREECE 2025,HAS_HIGHLIGHT,CITY BREAK
SUMMER GREECE 2025,HAS_HIGHLIGHT,CULTURE
SUMMER GREECE 2025,HAS_COUNTRY,GREECE
SUMMER GREECE 2025,HAS_TRANSPORT,PLANE
SUMMER GREECE 2025,HAS_CITY,THESSALONIKI
Dubai,HAS_ACTIVITY,Akşam safari
Venedik,HAS_ACTIVITY,Boulders Beach penguen kolonisi ziyareti
Venedik,HAS_ACTIVITY,Cape Point gezisi
Cape Town,HAS_ACTIVITY,Cape Town şehir turu
Sabi Sabi,HAS_RESTAURANT,Delaire Graff
Sabi Sabi,HAS_HOTEL,Four Seasons Hotel The Westcliff
Stellenbosch,HAS_ACTIVITY,Franschhoek ve Stellenbosch şarap bağları gezisi
Venedik,HAS_ACTIVITY,Iziko Müzesi ziyareti
Johannesbourg,HAS_ACTIVITY,Johannesburg şehir turu
Venedik,HAS_ACTIVITY,Sabah ve akşam safarileri
Venedik,HAS_ACTIVITY,Zeitz MOCAA ziyareti
Cape Town,HAS_ACTIVITY,Cape Town V&A Waterfront gezisi
Cape Town,HAS_ACTIVITY,Cape Town şehir turu ve çevre gezileri
Sabi Sabi,HAS_HOTEL,Sabi Sabi Little Bush Camp
Venedik,HAS_ACTIVITY,Sabi Sabi’de sabah ve akşam safari turları
Sabi Sand,HAS_HOTEL,The Table Bay
Lima,HAS_HOTEL,Belmond Miraflores Park (Lima)
Cusco,HAS_ACTIVITY,Cusco turu
Lima,HAS_ACTIVITY,Lima şehir turu (Plaza Mayor ve tarihi merkez)
Machu Picchu,HAS_ACTIVITY,Machu Picchu ziyareti
Kutsal Vadi,HAS_ACTIVITY,Sacred Valley gezisi
Chiang Rai,HAS_HOTEL,"Anantara Golden Triangle, Chiang Rai"
Bangkok,HAS_ACTIVITY,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi
Bangkok,HAS_ACTIVITY,Bangkok şehir turu ve alışveriş aktiviteleri
Bangkok,HAS_ACTIVITY,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi"
Ha Long,HAS_HOTEL,Bhaya Cruise (Lan Ha Bay / Ha Long)
Chiang Rai,HAS_ACTIVITY,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu"
Ha Long,HAS_ACTIVITY,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu
Hanoi,HAS_ACTIVITY,Hanoi By Night turu
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle"
Bangkok,HAS_HOTEL,"Mandarin Oriental, Bangkok"
Hanoi,HAS_RESTAURANT,May de Cuisine Restaurant (Hanoi)
Nha Trang,HAS_ACTIVITY,Nha Trang sahil tatili ve dinlenme
Saigon,HAS_ACTIVITY,Saigon şehir turu
Vietnam,HAS_RESTAURANT,The Market Restaurant (Vietnam)
Venedik,HAS_ACTIVITY,The Market Restaurant’ta Vietnam yemek kursu
Venedik,HAS_ACTIVITY,Thien Canh Son Cave ziyareti
Venedik,HAS_ACTIVITY,Tra Que Organic Village bisiklet turu
Venedik,HAS_ACTIVITY,Westlake bölgesi turu (vintage jeep ile)
Biarritz,HAS_ACTIVITY,Biarritz Gezisi
Saint Jean De Luz,HAS_RESTAURANT,Cafe Iruña
Saint Jean De Luz,HAS_RESTAURANT,Elkano Restaurant
Venedik,HAS_ACTIVITY,Guggenheim Müzesi Gezisi
Saint Jean De Luz,HAS_HOTEL,Hotel Maria Cristina
Saint Jean De Luz,HAS_RESTAURANT,Restaurante Ilura
Saint Jean De Luz,HAS_ACTIVITY,Saint Jean De Luz Gezisi
San Sebastian,HAS_ACTIVITY,San Sebastian Şehir Gezisi
Biarritz,HAS_ACTIVITY,Biarritz Grande Plage
Biarritz,HAS_ACTIVITY,Biarritz Şehir Turu
Bilbao,HAS_ACTIVITY,Bilbao Şehir Turu
Biarritz,HAS_ACTIVITY,Casino Municipal - Biarritz
Biarritz,HAS_ACTIVITY,Chapelle Impériale - Biarritz
Getaria,HAS_ACTIVITY,Cristóbal Balenciaga Museoa - Getaria
Saint-Jean-de-Luz,HAS_ACTIVITY,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz
Getaria,HAS_RESTAURANT,Elkano Restoran - Getaria
Getaria,HAS_ACTIVITY,Gaztetape Plajı - Getaria
Getaria,HAS_ACTIVITY,Getaria Balıkçı Köyü
Bilbao,HAS_ACTIVITY,Guggenheim Müzesi - Bilbao
Bilbao,HAS_RESTAURANT,Guggenheim Müzesi Restoranı - Bilbao
Urla,HAS_ACTIVITY,Hondarribia Eski Şehir ve Surlar
Biarritz,HAS_HOTEL,Hotel Du Palais Biarritz
Biarritz,HAS_RESTAURANT,Hotel Du Palais Biarritz - Le Sunset
Saint-Jean-de-Luz,HAS_HOTEL,Hotel Villa Favorita
Saint-Jean-de-Luz,HAS_HOTEL,Hotel Zenit Convento San Martín
LONDON,HAS_HOTEL,Hotel de Londres y de Inglaterra
Saint-Sébastien (Espagne),HAS_ACTIVITY,Igueldo Tepesi - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Kursaal Oditoryumu - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,La Bretxa Food Market - San Sebastián
Venedik,HAS_ACTIVITY,La Concha Plajı
Saint-Sébastien (Espagne),HAS_ACTIVITY,La Concha Plajı - San Sebastián
Getaria,HAS_ACTIVITY,Malkorbe Plajı - Getaria
Saint-Sébastien (Espagne),HAS_ACTIVITY,Miramar Sarayı - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Igueldo - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Urgull - San Sebastián
Biarritz,HAS_ACTIVITY,Musée Asiatica - Biarritz
Saint-Sébastien (Espagne),HAS_ACTIVITY,Parte Vieja - San Sebastián
Saint-Jean-de-Luz,HAS_ACTIVITY,Place Louis XIV - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Quai de l’Infante - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Rue Gambetta - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Rue Mazarin - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Saint-Jean-de-Luz Plajları
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Sebastián Şehir Gezisi
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Telmo Müzesi - San Sebastián
Saint-Jean-de-Luz,HAS_ACTIVITY,Sanat Galerileri - Saint-Jean-de-Luz
Saint-Sébastien (Espagne),HAS_ACTIVITY,Victoria Eugenia Tiyatrosu - San Sebastián
Venedik,HAS_ACTIVITY,Zurriola Plajı
Arles,HAS_ACTIVITY,Arles Luma Müzesi ziyareti
Venedik,HAS_ACTIVITY,Atelier de Cezanne ziyareti
Venedik,HAS_ACTIVITY,Carrières de Lumières ziyareti
Venedik,HAS_ACTIVITY,Château La Coste sanat ve mimari gezisi
Arles,HAS_ACTIVITY,Fondation Vincent van Gogh Arles ziyareti
Saint-Remy-de-Provence,HAS_RESTAURANT,La Luma Drum Cafe
Saint-Remy-de-Provence,HAS_RESTAURANT,Les Deux Garçons
Venedik,HAS_ACTIVITY,Les Deux Garçons’da kahve molası
Venedik,HAS_ACTIVITY,Mucem Müzesi ziyareti
Venedik,HAS_ACTIVITY,Palais des Papes ziyareti
Venedik,HAS_ACTIVITY,Saint-Paul de Mausole ziyareti
Arles,HAS_ACTIVITY,Arles Gezisi
Venedik,HAS_ACTIVITY,Chateau La Coste Art Tour
Saint-Rémy-de-Provence,HAS_RESTAURANT,Chateau d’Estoublon
Gordes,HAS_ACTIVITY,Gordes Gezisi
Provence,HAS_ACTIVITY,Les Baux-de-Provence Gezisi
L’Isle-sur-la-Sorgue,HAS_ACTIVITY,L’Isle-sur-la-Sorgue Gezisi
Rossiglione (regione),HAS_ACTIVITY,Roussillon Gezisi
Provence,HAS_ACTIVITY,Saint-Rémy-de-Provence Gezisi
Saint-Rémy-de-Provence,HAS_RESTAURANT,Tadao Ando Café Restaurant
Berchtesgaden,HAS_ACTIVITY,Adolf Hitler’in Kartal Yuvası
St Wolfgang,HAS_ACTIVITY,Atlı Kızak Turu (St Wolfgang)
Salisburgo,HAS_RESTAURANT,Cafe Sacher Salzburg
Venedik,HAS_ACTIVITY,Grassl Likör Fabrikası
Hallstatt,HAS_ACTIVITY,Hallstatt Gezisi
Salzburg,HAS_HOTEL,Hotel Bristol
Salzburg,HAS_HOTEL,Hotel Goldener Hirsch
Venedik,HAS_ACTIVITY,Mirabel Sarayı ve Bahçesi
Venedik,HAS_ACTIVITY,Mozart’ın Evi
Venedik,HAS_ACTIVITY,Noel Pazarları
Salzburg,HAS_HOTEL,Radisson Blu Hotel Altstadt
Venedik,HAS_ACTIVITY,Residenzplatz & DomQuartier
Salisburgo,HAS_RESTAURANT,Restaurant Blaue Gans Salzburg Gasthaus
Venedik,HAS_ACTIVITY,Salzberg Dağı & Tuz Madeni Ziyareti
Berchtesgaden,HAS_ACTIVITY,Salzbergwerk Berchtesgaden
Salisburgo,HAS_ACTIVITY,Salzburg Kalesi
Hindistan,HAS_ACTIVITY,Chianti bölgesinde üzüm bağları ve köyler
Firenze,HAS_ACTIVITY,Floransa çevresinde geziler
San Casciano Val di Pesa,HAS_ACTIVITY,San Casciano Val di Pesa kasabası ziyareti
San Gimignano,HAS_RESTAURANT,Antico Ristorante Paoli 1827
Chianti,HAS_ACTIVITY,Antinori nel Chianti Classico Şaraphanesi
Bologna,HAS_ACTIVITY,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)"
San Gimignano,HAS_HOTEL,Borgo Santo Pietro
San Gimignano,HAS_RESTAURANT,Buca Lapi
San Gimignano,HAS_RESTAURANT,Buca Mario
Cortona,HAS_ACTIVITY,Cortona Tarihi Sokaklar
Firenze,HAS_HOTEL,Hotel Cerretani Firenze – Mgallery
Montalcino,HAS_ACTIVITY,Montalcino’da şarap tadımı
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları turu
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları ve kasaba gezisi
Orvieto,HAS_ACTIVITY,Orvieto Katedrali
Orvieto,HAS_ACTIVITY,Orvieto Yer Altı Tünelleri
San Gimignano,HAS_RESTAURANT,Osteria delle Tre Panche
Venedik,HAS_ACTIVITY,Palazzo Vecchio
Venedik,HAS_ACTIVITY,Piazza della Signoria
Pienza,HAS_ACTIVITY,Pienza kasabası ziyareti
San Gimignano,HAS_RESTAURANT,Ristorante Storico Sabatini
San Gimignano,HAS_ACTIVITY,San Gimignano UNESCO Dünya Mirası
San Gimignano,HAS_ACTIVITY,San Gimignano gezisi
San Gimignano,HAS_ACTIVITY,San Gimignano kasabası gezisi
Venedik,HAS_ACTIVITY,Santa Maria del Fiore Katedrali
Siena,HAS_ACTIVITY,Siena Şehir Merkezi
Siena,HAS_ACTIVITY,Siena şehir turu
Venedik,HAS_ACTIVITY,The Mall Firenze outlet gezisi
Venedik,HAS_ACTIVITY,Uffizi Galerisi
Venedik,HAS_ACTIVITY,Vaftizhane (Battistero di San Giovanni)
Biarritz,HAS_ACTIVITY,Biarritz Gezisi
San Sebastian,HAS_RESTAURANT,Cafe Iruña
San Sebastian,HAS_RESTAURANT,Elkano Restaurant
Venedik,HAS_ACTIVITY,Guggenheim Müzesi Gezisi
San Sebastian,HAS_HOTEL,Hotel Maria Cristina
San Sebastian,HAS_RESTAURANT,Restaurante Ilura
Saint Jean De Luz,HAS_ACTIVITY,Saint Jean De Luz Gezisi
San Sebastian,HAS_ACTIVITY,San Sebastian Şehir Gezisi
Biarritz,HAS_ACTIVITY,Biarritz Grande Plage
Biarritz,HAS_ACTIVITY,Biarritz Şehir Turu
Bilbao,HAS_ACTIVITY,Bilbao Şehir Turu
Biarritz,HAS_ACTIVITY,Casino Municipal - Biarritz
Biarritz,HAS_ACTIVITY,Chapelle Impériale - Biarritz
Getaria,HAS_ACTIVITY,Cristóbal Balenciaga Museoa - Getaria
Saint-Jean-de-Luz,HAS_ACTIVITY,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz
Getaria,HAS_RESTAURANT,Elkano Restoran - Getaria
Getaria,HAS_ACTIVITY,Gaztetape Plajı - Getaria
Getaria,HAS_ACTIVITY,Getaria Balıkçı Köyü
Bilbao,HAS_ACTIVITY,Guggenheim Müzesi - Bilbao
Bilbao,HAS_RESTAURANT,Guggenheim Müzesi Restoranı - Bilbao
Urla,HAS_ACTIVITY,Hondarribia Eski Şehir ve Surlar
Biarritz,HAS_HOTEL,Hotel Du Palais Biarritz
Biarritz,HAS_RESTAURANT,Hotel Du Palais Biarritz - Le Sunset
San Sebastián,HAS_HOTEL,Hotel Villa Favorita
San Sebastián,HAS_HOTEL,Hotel Zenit Convento San Martín
LONDON,HAS_HOTEL,Hotel de Londres y de Inglaterra
