start_id,end_id,type
639c8bf4-b673-48b5-95a1-9415dcf26715,Les Baux-de-Provence,VISITS
639c8bf4-b673-48b5-95a1-9415dcf26715,Avignon,VISITS
639c8bf4-b673-48b5-95a1-9415dcf26715,France,IN_COUNTRY
639c8bf4-b673-48b5-95a1-9415dcf26715,Château La Coste sanat ve mimari gezisi,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Arles Luma Müzesi ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Fondation Vincent van Gogh Arles ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Mucem Müzesi ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Atelier de Cezanne ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Palais des Papes ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Saint-Paul de Mausole ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Carrières de Lumières ziyareti,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,Les Deux Garçons’da kahve molası,DOES
639c8bf4-b673-48b5-95a1-9415dcf26715,La Luma Drum Cafe,EATS_AT
639c8bf4-b673-48b5-95a1-9415dcf26715,Les Deux Garçons,EATS_AT
639c8bf4-b673-48b5-95a1-9415dcf26715,İstanbul – Marsilya uçuşu (TK1365),USES
639c8bf4-b673-48b5-95a1-9415dcf26715,Provence içi transferler,USES
639c8bf4-b673-48b5-95a1-9415dcf26715,France,HAS_TAG
639c8bf4-b673-48b5-95a1-9415dcf26715,Provence,HAS_TAG
639c8bf4-b673-48b5-95a1-9415dcf26715,Arles,HAS_TAG
639c8bf4-b673-48b5-95a1-9415dcf26715,Avignon,HAS_TAG
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,TOKYO,VISITS
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,KYOTO,VISITS
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Isola di Naoshima,VISITS
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Teshima,VISITS
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Giappone,IN_COUNTRY
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Arashiyama Bamboo Grove ziyareti,DOES
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Fushimi Inari Tapınağı ziyareti,DOES
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Naoshima & Teshima sanat adaları gezisi,DOES
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Japonya içi transferler,USES
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Giappone,HAS_TAG
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,TOKYO,HAS_TAG
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,KYOTO,HAS_TAG
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Isola di Naoshima,HAS_TAG
0f9d9903-1f1b-43f8-a9f8-445a4868d4d3,Teshima,HAS_TAG
fbca954d-7e81-4059-9936-bf5b88f0ed19,Henningsvaer,VISITS
fbca954d-7e81-4059-9936-bf5b88f0ed19,Svolvær,VISITS
fbca954d-7e81-4059-9936-bf5b88f0ed19,Reine,VISITS
fbca954d-7e81-4059-9936-bf5b88f0ed19,Å,VISITS
fbca954d-7e81-4059-9936-bf5b88f0ed19,Norvegia,IN_COUNTRY
fbca954d-7e81-4059-9936-bf5b88f0ed19,Midnight Sun Safari,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Sea Eagle RIB Boat Safari,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Henningsvær gezisi,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Svolvær gezisi,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Rehberli hiking ve çevre gezisi,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Å köyü gezisi,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Kayaking özel turu,DOES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Restaurant Nyvågar,EATS_AT
fbca954d-7e81-4059-9936-bf5b88f0ed19,İstanbul – Oslo – Svolvær uçuşu,USES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Norveç içi transferler,USES
fbca954d-7e81-4059-9936-bf5b88f0ed19,Norvegia,HAS_TAG
fbca954d-7e81-4059-9936-bf5b88f0ed19,Lofoten,HAS_TAG
fbca954d-7e81-4059-9936-bf5b88f0ed19,Henningsvaer,HAS_TAG
fbca954d-7e81-4059-9936-bf5b88f0ed19,Svolvær,HAS_TAG
fbca954d-7e81-4059-9936-bf5b88f0ed19,Reine,HAS_TAG
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Cape Town,VISITS
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Stellenbosch,VISITS
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Johannesbourg,VISITS
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Marataba,VISITS
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Africa meridionale,IN_COUNTRY
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Öğleden sonra safari,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Tam gün safari,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Cape Town şehir turu,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Kirstenbosch Ulusal Botanik Bahçesi gezisi,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Stellenbosch şarap bağları turu,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Cape Winelands bölgesi ziyareti,DOES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,İstanbul – Cape Town uçuşu (TK44),USES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Güney Afrika içi araç kiralama ve transferler,USES
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Africa meridionale,HAS_TAG
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Cape Town,HAS_TAG
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Safari,HAS_TAG
4bba6d04-b1a8-4338-8e56-c6f0f80d33f0,Stellenbosch,HAS_TAG
45bebdbd-b9a5-4978-b96b-29771aa07417,Mardin,VISITS
45bebdbd-b9a5-4978-b96b-29771aa07417,Midyad,VISITS
45bebdbd-b9a5-4978-b96b-29771aa07417,Turchia,IN_COUNTRY
45bebdbd-b9a5-4978-b96b-29771aa07417,Mardin şehir turu,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Sakıp Sabancı Müzesi ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Eski PTT Binası gezisi,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Eski Mardin Evleri ve Abbara tünelleri gezisi,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Zinciriye Medresesi ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Kültür Sokağı ve Uçurtma Atölyesi gezisi,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Ulu Camii ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Deyrulzafaran Manastırı ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Kasımiye Medresesi ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Midyat şehir turu,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,Mor Gabriel Manastırı ziyareti,DOES
45bebdbd-b9a5-4978-b96b-29771aa07417,İstanbul – Mardin uçuşu (TK2674),USES
45bebdbd-b9a5-4978-b96b-29771aa07417,Mardin içi transferler,USES
45bebdbd-b9a5-4978-b96b-29771aa07417,Turchia,HAS_TAG
45bebdbd-b9a5-4978-b96b-29771aa07417,Mardin,HAS_TAG
45bebdbd-b9a5-4978-b96b-29771aa07417,Midyad,HAS_TAG
94287706-6033-449d-a1e7-d53c0d01c8b5,Città del Messico,VISITS
94287706-6033-449d-a1e7-d53c0d01c8b5,Mérida,VISITS
94287706-6033-449d-a1e7-d53c0d01c8b5,Tulum,VISITS
94287706-6033-449d-a1e7-d53c0d01c8b5,Meksika,IN_COUNTRY
94287706-6033-449d-a1e7-d53c0d01c8b5,Hotel Rosas,STAYS_AT
94287706-6033-449d-a1e7-d53c0d01c8b5,Mexico City şehir turu,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Zócalo ve Metropolitan Katedrali ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Xochimilco yüzen bahçeleri gezisi,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Coyoacan köyü ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Frida Kahlo Müzesi ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Mérida şehir turu,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,San Ildefonso Katedrali ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Casa Montejo ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Yucatan Valilik Sarayı duvar resimleri ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,Chichen-Itza arkeolojik alanı ziyareti,DOES
94287706-6033-449d-a1e7-d53c0d01c8b5,İstanbul – Mexico City uçuşu (TK184),USES
94287706-6033-449d-a1e7-d53c0d01c8b5,Meksika içi transferler,USES
94287706-6033-449d-a1e7-d53c0d01c8b5,Meksika,HAS_TAG
94287706-6033-449d-a1e7-d53c0d01c8b5,Città del Messico,HAS_TAG
94287706-6033-449d-a1e7-d53c0d01c8b5,Mérida,HAS_TAG
94287706-6033-449d-a1e7-d53c0d01c8b5,Tulum,HAS_TAG
125ab7cb-62ad-4eb7-9798-e64b51df896c,Nairobi,VISITS
125ab7cb-62ad-4eb7-9798-e64b51df896c,Maasai Mara,VISITS
125ab7cb-62ad-4eb7-9798-e64b51df896c,Kenya,IN_COUNTRY
125ab7cb-62ad-4eb7-9798-e64b51df896c,Emara Ole Sereni Hotel,STAYS_AT
125ab7cb-62ad-4eb7-9798-e64b51df896c,Akşam safari,DOES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Sabah ve akşam safarileri,DOES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Karen Blixen Müzesi ziyareti,DOES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Giraffe Centre ziyareti,DOES
125ab7cb-62ad-4eb7-9798-e64b51df896c,İstanbul – Nairobi uçuşu (TK607),USES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Air Kenya iç hat uçuşu,USES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Kenya içi transferler,USES
125ab7cb-62ad-4eb7-9798-e64b51df896c,Kenya,HAS_TAG
125ab7cb-62ad-4eb7-9798-e64b51df896c,Nairobi,HAS_TAG
125ab7cb-62ad-4eb7-9798-e64b51df896c,Maasai Mara,HAS_TAG
125ab7cb-62ad-4eb7-9798-e64b51df896c,Safari,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Hanoi,VISITS
f5c579fa-f826-4e6a-945f-1b41409817c6,Halong,VISITS
f5c579fa-f826-4e6a-945f-1b41409817c6,Hoi An,VISITS
f5c579fa-f826-4e6a-945f-1b41409817c6,Ho Chi Minh (città),VISITS
f5c579fa-f826-4e6a-945f-1b41409817c6,Siem Reap,VISITS
f5c579fa-f826-4e6a-945f-1b41409817c6,Vietnam,IN_COUNTRY
f5c579fa-f826-4e6a-945f-1b41409817c6,Cambodge,IN_COUNTRY
f5c579fa-f826-4e6a-945f-1b41409817c6,Park Hyatt Saigon,STAYS_AT
f5c579fa-f826-4e6a-945f-1b41409817c6,Intercontinental Danang,STAYS_AT
f5c579fa-f826-4e6a-945f-1b41409817c6,Sofitel Legend Metropole Hanoi,STAYS_AT
f5c579fa-f826-4e6a-945f-1b41409817c6,Paradise Luxury Halong,STAYS_AT
f5c579fa-f826-4e6a-945f-1b41409817c6,Hanoi şehir turu,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Ngoc Son Pagoda ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Temple of Literature ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Water Puppet gösterisi,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Halong Bay tekne turu,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Hoi An yürüyüş turu,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Ho Chi Minh City şehir turu,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Ben Thanh Market ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,War Remnants Museum ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Cu Chi Tünelleri gezisi,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Siem Reap Angkor Wat ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Ta Prohm Tapınağı ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Banteay Srei ve Banteay Samre tapınakları ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,Tonle Sap Gölü yüzen köy ziyareti,DOES
f5c579fa-f826-4e6a-945f-1b41409817c6,İstanbul – Bangkok – Vietnam uçuşları (THY 69),USES
f5c579fa-f826-4e6a-945f-1b41409817c6,Vietnam içi transferler,USES
f5c579fa-f826-4e6a-945f-1b41409817c6,Bangkok – İstanbul dönüş uçuşu (THY 69),USES
f5c579fa-f826-4e6a-945f-1b41409817c6,Vietnam,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Cambodge,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Hanoi,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Halong,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Hoi An,HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Ho Chi Minh (città),HAS_TAG
f5c579fa-f826-4e6a-945f-1b41409817c6,Siem Reap,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Delhi,VISITS
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jaipur,VISITS
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Udaipur,VISITS
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jodhpur,VISITS
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Bombay,VISITS
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Hindistan,IN_COUNTRY
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Delhi şehir turu,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jaipur Amber Kalesi ziyareti,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jaipur City Palace ziyareti,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Udaipur göl gezisi,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Udaipur City Palace ziyareti,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jodhpur Mehrangarh Kalesi ziyareti,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Mumbai şehir turu,DOES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,İstanbul – Delhi uçuşu (TK716),USES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Hindistan içi uçuşlar ve transferler,USES
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Hindistan,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Delhi,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jaipur,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Udaipur,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Jodhpur,HAS_TAG
50163dc3-216b-4cf0-be10-eb35e6d1ae92,Bombay,HAS_TAG
dc9159f8-c518-46a0-969f-cd7498cae8ba,TOKYO,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,KYOTO,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,Ise Shima,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,Chiang Rai,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,Chiang Mai,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,Phuket,VISITS
dc9159f8-c518-46a0-969f-cd7498cae8ba,Giappone,IN_COUNTRY
dc9159f8-c518-46a0-969f-cd7498cae8ba,Tayland,IN_COUNTRY
dc9159f8-c518-46a0-969f-cd7498cae8ba,Tokyo şehir turu,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Akihabara gezisi,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Kyoto şehir turu,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Nishiki Pazarı ziyareti,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Machiya deneyimi,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Ise Shima bölgesi gezisi,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Naiku ve Geku Shinto tapınakları ziyareti,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Chiang Rai fil kampı ziyareti,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Golden Triangle bölgesi gezisi,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Chiang Mai şehir turu,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Phuket sahil tatili,DOES
dc9159f8-c518-46a0-969f-cd7498cae8ba,İstanbul – Tokyo uçuşu,USES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Japonya içi transferler,USES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Tayland içi transferler,USES
dc9159f8-c518-46a0-969f-cd7498cae8ba,Giappone,HAS_TAG
dc9159f8-c518-46a0-969f-cd7498cae8ba,Tayland,HAS_TAG
dc9159f8-c518-46a0-969f-cd7498cae8ba,TOKYO,HAS_TAG
dc9159f8-c518-46a0-969f-cd7498cae8ba,KYOTO,HAS_TAG
dc9159f8-c518-46a0-969f-cd7498cae8ba,Phuket,HAS_TAG
4a1f57c8-5066-4a82-b343-d42dab692d7a,Johannesbourg,VISITS
4a1f57c8-5066-4a82-b343-d42dab692d7a,Cape Town,VISITS
4a1f57c8-5066-4a82-b343-d42dab692d7a,Stellenbosch,VISITS
4a1f57c8-5066-4a82-b343-d42dab692d7a,Franschhoek,VISITS
4a1f57c8-5066-4a82-b343-d42dab692d7a,Sabi Sabi,VISITS
4a1f57c8-5066-4a82-b343-d42dab692d7a,Africa meridionale,IN_COUNTRY
4a1f57c8-5066-4a82-b343-d42dab692d7a,Four Seasons Hotel The Westcliff,STAYS_AT
4a1f57c8-5066-4a82-b343-d42dab692d7a,Akşam safari,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Sabah ve akşam safarileri,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Johannesburg şehir turu,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Cape Town şehir turu,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Zeitz MOCAA ziyareti,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Cape Point gezisi,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Boulders Beach penguen kolonisi ziyareti,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Franschhoek ve Stellenbosch şarap bağları gezisi,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Iziko Müzesi ziyareti,DOES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Delaire Graff,EATS_AT
4a1f57c8-5066-4a82-b343-d42dab692d7a,İstanbul – Johannesburg uçuşu (TK42),USES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Güney Afrika içi transferler,USES
4a1f57c8-5066-4a82-b343-d42dab692d7a,Africa meridionale,HAS_TAG
4a1f57c8-5066-4a82-b343-d42dab692d7a,Johannesbourg,HAS_TAG
4a1f57c8-5066-4a82-b343-d42dab692d7a,Cape Town,HAS_TAG
4a1f57c8-5066-4a82-b343-d42dab692d7a,Safari,HAS_TAG
4a1f57c8-5066-4a82-b343-d42dab692d7a,Stellenbosch,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Rangoun,VISITS
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Mandalay,VISITS
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bagan,VISITS
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Inle Lake,VISITS
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bangkok,VISITS
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Birmania,IN_COUNTRY
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Tayland,IN_COUNTRY
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Belmond Road to Mandalay Cruise,STAYS_AT
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Shwedagon Pagoda ziyareti,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Yangon şehir turu,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Mandalay gezisi,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bagan tapınakları gezisi,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Ananda ve Gubyaukgyi tapınakları ziyareti,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Phaung Daw Oo Pagoda ziyareti,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Inle Gölü gezisi,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Lacquer ware atölyesi ziyareti,DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Damnoen Saduak yüzen pazar ziyareti (Bangkok),DOES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,İstanbul – Yangon uçuşu,USES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Myanmar içi transferler,USES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bangkok – İstanbul uçuşu (THY69),USES
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Birmania,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Rangoun,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Mandalay,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bagan,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Inle Lake,HAS_TAG
eb9039fc-c0e9-4ba0-bcbb-f5b730dfdfd9,Bangkok,HAS_TAG
609f549b-47bd-4fa2-978f-0622832ce73b,PARIS,VISITS
609f549b-47bd-4fa2-978f-0622832ce73b,ROME,VISITS
609f549b-47bd-4fa2-978f-0622832ce73b,FRANCE,IN_COUNTRY
609f549b-47bd-4fa2-978f-0622832ce73b,ITALY,IN_COUNTRY
609f549b-47bd-4fa2-978f-0622832ce73b,HOTEL LUMIERE,STAYS_AT
609f549b-47bd-4fa2-978f-0622832ce73b,ROMA SUITES,STAYS_AT
609f549b-47bd-4fa2-978f-0622832ce73b,EIFFEL TOWER,DOES
609f549b-47bd-4fa2-978f-0622832ce73b,COLOSSEUM TOUR,DOES
609f549b-47bd-4fa2-978f-0622832ce73b,LE BISTRO,EATS_AT
609f549b-47bd-4fa2-978f-0622832ce73b,TRATTORIA ROMANA,EATS_AT
609f549b-47bd-4fa2-978f-0622832ce73b,PLANE,USES
609f549b-47bd-4fa2-978f-0622832ce73b,TRAIN,USES
609f549b-47bd-4fa2-978f-0622832ce73b,CITY BREAK,HAS_TAG
609f549b-47bd-4fa2-978f-0622832ce73b,HISTORY,HAS_TAG
e42206a4-87dc-4d71-a60a-f35fd6d13af9,PARIS,VISITS
e42206a4-87dc-4d71-a60a-f35fd6d13af9,ROME,VISITS
e42206a4-87dc-4d71-a60a-f35fd6d13af9,FRANCE,IN_COUNTRY
e42206a4-87dc-4d71-a60a-f35fd6d13af9,ITALY,IN_COUNTRY
e42206a4-87dc-4d71-a60a-f35fd6d13af9,HOTEL LUMIERE,STAYS_AT
e42206a4-87dc-4d71-a60a-f35fd6d13af9,ROMA SUITES,STAYS_AT
e42206a4-87dc-4d71-a60a-f35fd6d13af9,EIFFEL TOWER,DOES
e42206a4-87dc-4d71-a60a-f35fd6d13af9,COLOSSEUM TOUR,DOES
e42206a4-87dc-4d71-a60a-f35fd6d13af9,LE BISTRO,EATS_AT
e42206a4-87dc-4d71-a60a-f35fd6d13af9,TRATTORIA ROMANA,EATS_AT
e42206a4-87dc-4d71-a60a-f35fd6d13af9,PLANE,USES
e42206a4-87dc-4d71-a60a-f35fd6d13af9,TRAIN,USES
e42206a4-87dc-4d71-a60a-f35fd6d13af9,CITY BREAK,HAS_TAG
e42206a4-87dc-4d71-a60a-f35fd6d13af9,HISTORY,HAS_TAG
211227e0-78dd-497e-a92e-d3e221ff101a,LEG1,VISITS
211227e0-78dd-497e-a92e-d3e221ff101a,LEG2,VISITS
211227e0-78dd-497e-a92e-d3e221ff101a,TURKEY,IN_COUNTRY
211227e0-78dd-497e-a92e-d3e221ff101a,BULGARIA,IN_COUNTRY
211227e0-78dd-497e-a92e-d3e221ff101a,Kuzey Makedonya,IN_COUNTRY
211227e0-78dd-497e-a92e-d3e221ff101a,AYASOFYA CAMII,DOES
211227e0-78dd-497e-a92e-d3e221ff101a,OLD TOWN WALK,DOES
211227e0-78dd-497e-a92e-d3e221ff101a,BUS,USES
211227e0-78dd-497e-a92e-d3e221ff101a,CULTURE,HAS_TAG
d08ec33c-8de3-4c1b-aa02-e85726869f5c,ROME,VISITS
d08ec33c-8de3-4c1b-aa02-e85726869f5c,ITALY,IN_COUNTRY
d08ec33c-8de3-4c1b-aa02-e85726869f5c,FORUM INN,STAYS_AT
d08ec33c-8de3-4c1b-aa02-e85726869f5c,COLOSSEUM,DOES
d08ec33c-8de3-4c1b-aa02-e85726869f5c,ROMAN FORUM,DOES
d08ec33c-8de3-4c1b-aa02-e85726869f5c,PALATINE HILL,DOES
d08ec33c-8de3-4c1b-aa02-e85726869f5c,TRASTEVERE TRATTORIA,EATS_AT
d08ec33c-8de3-4c1b-aa02-e85726869f5c,TRAIN,USES
d08ec33c-8de3-4c1b-aa02-e85726869f5c,METRO,USES
d08ec33c-8de3-4c1b-aa02-e85726869f5c,HISTORY,HAS_TAG
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,PARIS,VISITS
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,ROME,VISITS
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,FRANCE,IN_COUNTRY
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,ITALY,IN_COUNTRY
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,HOTEL LUMIERE,STAYS_AT
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,ROMA SUITES,STAYS_AT
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,EIFFEL TOWER,DOES
a3bc0cd9-ce25-4f65-acd6-89b8b38ef082,COLOSSEUM TOUR,DOES
